reason: unexpected exit code -6
--- stdout ---
CHENEY GENERATOR!
--- stderr ---
alloc_pos 8
alloc_pos 1040
alloc_pos 2072
alloc_pos 3104
alloc_pos 3368
alloc_pos 3488
alloc_pos 3724
alloc_pos 3816
alloc_pos 3916
alloc_pos 4168
alloc_pos 4272
alloc_pos 4420
alloc_pos 4576
alloc_pos 4680
alloc_pos 4788
alloc_pos 4868
alloc_pos 4904
alloc_pos 4952
alloc_pos 5140
alloc_pos 5300
alloc_pos 5540
alloc_pos 5792
alloc_pos 5868
alloc_pos 5948
alloc_pos 6212
alloc_pos 6412
alloc_pos 6628
alloc_pos 6768
alloc_pos 6816
alloc_pos 6896
alloc_pos 7084
alloc_pos 7336
alloc_pos 7596
alloc_pos 7772
alloc_pos 7960
alloc_pos 8160
alloc_pos 8196
alloc_pos 8224
alloc_pos 8400
alloc_pos 8604
alloc_pos 8740
alloc_pos 8868
alloc_pos 8900
alloc_pos 9092
alloc_pos 9256
alloc_pos 9388
alloc_pos 9592
alloc_pos 9792
alloc_pos 9840
alloc_pos 9896
alloc_pos 10072
alloc_pos 10188
alloc_pos 10248
alloc_pos 10304
alloc_pos 10400
alloc_pos 10468
alloc_pos 10576
alloc_pos 10724
alloc_pos 10984
alloc_pos 11144
alloc_pos 11236
alloc_pos 11328
alloc_pos 11528
alloc_pos 11780
alloc_pos 12000
alloc_pos 12176
alloc_pos 12296
alloc_pos 12484
alloc_pos 12588
alloc_pos 12640
alloc_pos 12712
alloc_pos 12968
alloc_pos 13156
alloc_pos 13324
alloc_pos 13460
alloc_pos 13708
alloc_pos 13848
alloc_pos 14108
alloc_pos 14308
alloc_pos 14540
alloc_pos 14620
alloc_pos 14660
alloc_pos 14800
alloc_pos 15024
alloc_pos 15252
alloc_pos 15368
alloc_pos 15440
alloc_pos 15564
alloc_pos 15720
alloc_pos 15916
alloc_pos 16128
alloc_pos 16232
alloc_pos 16276
alloc_pos 16336
alloc_pos 16448
alloc_pos 16628
alloc_pos 16740
alloc_pos 16892
alloc_pos 17044
alloc_pos 17296
alloc_pos 17540
alloc_pos 17744
alloc_pos 18000
alloc_pos 18220
alloc_pos 18408
alloc_pos 18464
alloc_pos 18632
alloc_pos 18680
alloc_pos 18792
alloc_pos 18900
alloc_pos 18928
alloc_pos 18960
alloc_pos 19204
alloc_pos 19284
alloc_pos 19384
alloc_pos 19588
alloc_pos 19780
alloc_pos 20008
alloc_pos 20124
alloc_pos 20152
alloc_pos 20184
alloc_pos 20332
alloc_pos 20536
alloc_pos 20780
alloc_pos 20996
alloc_pos 21152
alloc_pos 21384
alloc_pos 21524
alloc_pos 21556
alloc_pos 21792
alloc_pos 22000
alloc_pos 22208
alloc_pos 22416
alloc_pos 22652
alloc_pos 22848
alloc_pos 22920
alloc_pos 23012
alloc_pos 23076
alloc_pos 23192
alloc_pos 23348
alloc_pos 23456
alloc_pos 23696
alloc_pos 23896
alloc_pos 23920
alloc_pos 23988
alloc_pos 24180
alloc_pos 24248
alloc_pos 24488
alloc_pos 24516
alloc_pos 24736
alloc_pos 24888
alloc_pos 25144
alloc_pos 25276
alloc_pos 25540
alloc_pos 25612
alloc_pos 25792
alloc_pos 26044
alloc_pos 26276
alloc_pos 26520
alloc_pos 26652
