reason: unexpected exit code -6
--- stdout ---
CHENEY GENERATOR!
--- stderr ---
alloc_pos 8
alloc_pos 1040
alloc_pos 2072
alloc_pos 3104
alloc_pos 3368
alloc_pos 3472
alloc_pos 3736
alloc_pos 3796
alloc_pos 3920
alloc_pos 4108
alloc_pos 4144
alloc_pos 4184
alloc_pos 4416
alloc_pos 4576
alloc_pos 4624
alloc_pos 4740
alloc_pos 4912
alloc_pos 4948
alloc_pos 5204
alloc_pos 5356
alloc_pos 5432
alloc_pos 5464
alloc_pos 5508
alloc_pos 5640
alloc_pos 5768
alloc_pos 5808
alloc_pos 5892
alloc_pos 5936
alloc_pos 6100
alloc_pos 6232
alloc_pos 6268
alloc_pos 6500
alloc_pos 6668
alloc_pos 6720
alloc_pos 6984
alloc_pos 7064
alloc_pos 7248
alloc_pos 7432
alloc_pos 7604
alloc_pos 7868
alloc_pos 7904
alloc_pos 8072
alloc_pos 8244
alloc_pos 8368
alloc_pos 8404
alloc_pos 8484
alloc_pos 8516
alloc_pos 8680
alloc_pos 8920
alloc_pos 8976
alloc_pos 9072
alloc_pos 9200
alloc_pos 9260
alloc_pos 9420
alloc_pos 9472
alloc_pos 9640
alloc_pos 9740
alloc_pos 9904
alloc_pos 10136
alloc_pos 10332
alloc_pos 10400
alloc_pos 10448
alloc_pos 10620
alloc_pos 10788
alloc_pos 10972
alloc_pos 11044
alloc_pos 11160
alloc_pos 11208
alloc_pos 11372
alloc_pos 11576
alloc_pos 11616
alloc_pos 11784
alloc_pos 11820
alloc_pos 12000
alloc_pos 12076
alloc_pos 12224
alloc_pos 12420
alloc_pos 12580
alloc_pos 12712
alloc_pos 12932
alloc_pos 13036
alloc_pos 13176
alloc_pos 13348
alloc_pos 13608
alloc_pos 13748
alloc_pos 13864
alloc_pos 13964
alloc_pos 14048
alloc_pos 14272
alloc_pos 14340
alloc_pos 14540
alloc_pos 14760
alloc_pos 14844
alloc_pos 14888
alloc_pos 15056
alloc_pos 15156
alloc_pos 15312
alloc_pos 15460
alloc_pos 15708
alloc_pos 15816
alloc_pos 16024
alloc_pos 16160
alloc_pos 16256
alloc_pos 16432
alloc_pos 16472
alloc_pos 16524
alloc_pos 16676
alloc_pos 16804
alloc_pos 16868
alloc_pos 17084
alloc_pos 17192
alloc_pos 17252
alloc_pos 17512
alloc_pos 17660
alloc_pos 17788
alloc_pos 17820
alloc_pos 18012
alloc_pos 18052
alloc_pos 18268
alloc_pos 18432
alloc_pos 18600
alloc_pos 18824
alloc_pos 19072
alloc_pos 19304
alloc_pos 19408
alloc_pos 19516
alloc_pos 19716
alloc_pos 19828
alloc_pos 20004
alloc_pos 20152
alloc_pos 20324
alloc_pos 20552
alloc_pos 20692
alloc_pos 20732
alloc_pos 20968
alloc_pos 21012
alloc_pos 21276
alloc_pos 21368
alloc_pos 21512
alloc_pos 21712
alloc_pos 21904
alloc_pos 21944
alloc_pos 21980
alloc_pos 22188
alloc_pos 22388
alloc_pos 22488
alloc_pos 22676
alloc_pos 22844
alloc_pos 23040
alloc_pos 23272
alloc_pos 23408
alloc_pos 23504
alloc_pos 23708
alloc_pos 23828
alloc_pos 24076
alloc_pos 24268
alloc_pos 24380
alloc_pos 24408
alloc_pos 24672
alloc_pos 24812
