reason: unexpected exit code -6
--- stdout ---
CHENEY GENERATOR!
--- stderr ---
alloc_pos 8
alloc_pos 1040
alloc_pos 2072
alloc_pos 3104
alloc_pos 4136
alloc_pos 5168
alloc_pos 5432
alloc_pos 5520
alloc_pos 5616
alloc_pos 5812
alloc_pos 6068
alloc_pos 6264
alloc_pos 6492
alloc_pos 6732
alloc_pos 6980
alloc_pos 7048
alloc_pos 7236
alloc_pos 7316
alloc_pos 7508
alloc_pos 7568
alloc_pos 7812
alloc_pos 7892
alloc_pos 8080
alloc_pos 8288
alloc_pos 8356
alloc_pos 8412
alloc_pos 8452
alloc_pos 8612
alloc_pos 8852
alloc_pos 8928
alloc_pos 9140
alloc_pos 9236
alloc_pos 9264
alloc_pos 9396
alloc_pos 9452
alloc_pos 9688
alloc_pos 9884
alloc_pos 10060
alloc_pos 10084
alloc_pos 10176
alloc_pos 10412
alloc_pos 10472
alloc_pos 10516
alloc_pos 10760
alloc_pos 10984
alloc_pos 11212
alloc_pos 11460
alloc_pos 11688
alloc_pos 11776
alloc_pos 12008
alloc_pos 12144
alloc_pos 12356
alloc_pos 12488
alloc_pos 12752
alloc_pos 12808
alloc_pos 13032
alloc_pos 13280
alloc_pos 13368
alloc_pos 13480
alloc_pos 13720
alloc_pos 13800
alloc_pos 13948
alloc_pos 14200
alloc_pos 14416
alloc_pos 14580
alloc_pos 14748
alloc_pos 14880
alloc_pos 15072
alloc_pos 15188
alloc_pos 15436
alloc_pos 15568
alloc_pos 15752
alloc_pos 15856
alloc_pos 16044
alloc_pos 16096
alloc_pos -1

